15.532
9.4928
46.83
62.446
18.619
14.014
27.711
17.234
24.892
24.675
2.4525
16.85
9.8098
27.11
13.514
14.915
9.1592
14.181
6.2729
90.741
3.5369
29.546
35.686
4.5879
8.8255
16.667
13.947
10.794
13.23
11.028
13.397
16.2
11.745
9.6763
10.244
12.346
11.745
11.778
11.845
16.967
2.9029
9.0757
12.296
16.016
9.0924
11.428
10.277
13.33
11.545
10.861
13.78
14.865
3.5869
11.595
15.616
11.762
15.115
15.599
25.209
15.499
30.314
12.196
14.598
15.265
22.289
14.815
11.345
11.345
12.062
23.29
8.642
10.277
11.245
11.011
16.967
11.562
10.277
11.795
9.5095
12.062
13.38
9.9266
11.645
13.447
11.929
12.129
10.394
12.513
10.511
9.0424
9.9433
11.828
10.377
9.5095
13.18
13.28
9.1925
9.7931
10.811
9.8265
13.247
12.429
12.129
9.4928
12.713
13.764
10.494
9.8598
9.1425
10.677
10.06
9.6763
10.177
10.527
10.878
10.16
