0.	0
0.075	0
0.15	0
0.225	0
0.3	0
0.375	0
0.45	0
0.525	0
0.6	0
0.675	0
0.75	0
0.825	0
0.9	0
0.975	0
1.05	0
1.125	0
1.2	0
1.275	0
1.35	0
1.425	0
1.5	0
1.575	0
1.65	0
1.725	0
1.8	0
1.875	0
1.95	0
2.025	0
2.1	0
2.175	0
2.25	0
2.325	0
2.4	0
2.475	0
2.55	0
2.625	0
2.7	0
2.775	0
2.85	0
2.925	0
3.	0
3.075	0
3.15	0
3.225	0
3.3	0
3.375	0
3.45	0
3.525	0
3.6	0
3.675	0
3.75	0
3.825	0
3.9	0
3.975	0
4.05	0
4.125	0
4.2	0
4.275	0
4.35	0
4.425	0
4.5	0
4.575	0
4.65	0
4.725	0
4.8	0
4.875	0
4.95	0
5.025	0
5.1	0
5.175	0
5.25	0
5.325	0
5.4	0
5.475	0
5.55	0
5.625	0
5.7	0.055476359147164214
5.775	0.055392192940425064
5.85	0.055307054502052595
5.925	0.055220952205364784
6.	0.05513389442189169
6.075	0.05504588952089534
6.15	0.05495694586889237
6.225	0.054867071829180075
6.3	0.05477627576136617
6.375	0.05468456602090128
6.45	0.054591950958615035
6.525	0.054498438920255535
6.6	0.054404038246032
6.675	0.054308757270160844
6.75	0.05421260432041517
6.825	0.05411558771767751
6.9	0.054017715775496085
6.975	0.05391899679964446
7.05	0.053819439087684426
7.125	0.05371905092853262
7.2	0.053617840602030245
7.275	0.05351581637851645
7.35	0.053412986518405245
7.425	0.05330935927176532
7.5	0.0532049428779042
7.575	0.0530997455649552
7.65	0.05299377554946813
7.725	0.05288704103600346
7.8	0.05277955021672981
7.875	0.05267131127102544
7.95	0.05256233236508252
8.025	0.05245262165151579
8.1	0.052342187268973876
8.175	0.052231037341754674
8.25	0.05211917997942409
8.325	0.052006623276438686
8.4	0.05189337531177099
8.475	0.05177944414853941
8.55	0.05166483783364089
8.625	0.0515495643973876
8.7	0.05143363185314688
8.775	0.05131704819698529
8.85	0.05119982140731529
8.925	0.05108195944454611
9.	0.05096347025073853
9.075	0.05084436174926239
9.15	0.050724641844458296
9.225	0.05060431842130245
9.3	0.050483399345075494
9.375	0.05036189246103466
9.45	0.05023980559408961
9.525	0.050117146548481525
9.6	0.04999392310746657
9.675	0.04987014303300175
9.75	0.04974581406543539
9.825	0.04962094392320059
9.9	0.04949554030251279
9.975	0.049369610877069835
10.05	0.04924316329775699
10.125	0.04911620519235437
10.2	0.04898874416524878
10.275	0.048860787797148225
10.35	0.048732343644801036
10.425	0.04860341924071723
10.5	0.04847402209289482
10.575	0.04834415968454879
10.65	0.048213839473843445
10.725	0.04808306889362918
10.8	0.047951855351181766
10.875	0.0478202062279459
10.95	0.047688128879281866
11.025	0.04755563063421586
11.1	0.04742271879519376
11.175	0.04728940063783827
11.25	0.047155683410710025
11.325	0.04702157433507132
11.4	0.046887080604654414
11.475	0.046752209385432196
11.55	0.046616967815392985
11.625	0.046481363004318724
11.7	0.04634540203356644
11.775	0.04620909195585313
11.85	0.04607243979504405
11.925	0.045935452545944964
12.	0.04579813717409656
12.075	0.0456605006155738
12.15	0.04552254977678755
12.225	0.04538429153428983
12.3	0.04524573273458287
12.375	0.04510688019393086
12.45	0.04496774069817559
12.525	0.04482832100255522
12.6	0.04468862783152612
12.675	0.04454866787858873
12.75	0.044408447806115664
12.825	0.04426797424518435
12.9	0.04412725379541189
12.975	0.04398629302479375
13.05	0.04384509846954561
13.125	0.043703676633948266
13.2	0.04356203399019615
13.275	0.043420176978248674
13.35	0.043278112005684946
13.425	0.043135845447561896
13.5	0.04299338364627496
13.575	0.04285073291142292
13.65	0.042707899519674686
13.725	0.04256488971464044
13.8	0.04242170970674492
13.875	0.04227836567310453
13.95	0.04213486375740699
14.025	0.041991210069794456
14.1	0.04184741068674975
14.175	0.04170347165098524
14.25	0.04155939897133504
14.325	0.04141519862265042
14.4	0.04127087654569788
14.475	0.04112643864706038
14.55	0.04098189079904161
14.625	0.040837238839572874
14.7	0.04069248857212389
14.775	0.04054764576561522
14.85	0.04040271615433432
14.925	0.04025770543785493
15.	0.04011261928095833
15.075	0.03996746331355828
15.15	0.039822243130628494
15.225	0.03967696429213309
15.3	0.0395316323229596
15.375	0.03938625271285509
15.45	0.03924083091636517
15.525	0.039095372352775236
15.6	0.038949882406054896
15.675	0.03880436642480534
15.75	0.03865882972220879
15.825	0.03851327757598123
15.9	0.03836771522832763
15.975	0.03822214788589981
16.05	0.038076580719756926
16.125	0.03793101886532881
16.2	0.037785467422381716
16.275	0.03763993145498672
16.35	0.0374944159914908
16.425	0.03734892602449044
16.5	0.0372034665108076
16.575	0.03705804237146884
16.65	0.036912658491685874
16.725	0.03676731972083989
16.8	0.03662203087246727
16.875	0.036476796724248514
16.95	0.03633162201799927
17.025	0.036186511459663756
17.1	0.036041469719310715
17.175	0.03589650143113193
17.25	0.03575161119344263
17.325	0.0356068035686847
17.4	0.035462083083432
17.475	0.03531745422839824
17.55	0.03517292145844657
17.625	0.035028489192602326
17.7	0.03488416181406729
17.775	0.03473994367023655
17.85	0.0345958390727174
17.925	0.03445185229735085
18.	0.03430798758423468
18.075	0.03416424913774903
18.15	0.034020641126584435
18.225	0.03387716768377137
18.3	0.033733832906712315
18.375	0.03359064085721563
18.45	0.03344759556153203
18.525	0.03330470101039244
18.6	0.03316196115904825
18.675	0.033019379927313665
18.75	0.03287696119960985
18.825	0.032734708825011075
18.9	0.032592626617293015
18.975	0.03245071835498269
19.05	0.03230898778141057
19.125	0.03216743860476455
19.2	0.03202607449814545
