Tb,H''(Tb)
25.472999999999928,0.007865549
25.57299999999993,0.00787281
25.67299999999993,0.007880026
25.772999999999932,0.007887197
25.872999999999927,0.007894323
25.972999999999928,0.007901405
26.07299999999993,0.007908442
26.17299999999993,0.007915435
26.272999999999925,0.007922383
26.372999999999927,0.007929286
26.472999999999928,0.007936145
26.57299999999993,0.007942959
26.672999999999924,0.007949729
26.772999999999925,0.007956454
26.872999999999927,0.007963135
26.972999999999928,0.007969771
27.072999999999922,0.007976363
27.172999999999924,0.00798291
27.272999999999925,0.007989413
27.372999999999927,0.007995872
27.47299999999992,0.008002286
27.572999999999922,0.008008656
27.672999999999924,0.008014981
27.772999999999925,0.008021262
27.87299999999992,0.008027499
27.97299999999992,0.008033692
28.072999999999922,0.00803984
28.172999999999924,0.008045944
28.272999999999918,0.008052004
28.37299999999992,0.008058019
28.47299999999992,0.008063991
28.572999999999922,0.008069918
28.672999999999917,0.008075801
28.772999999999918,0.00808164
28.87299999999992,0.008087435
28.97299999999992,0.008093186
29.072999999999915,0.008098893
29.172999999999917,0.008104556
29.272999999999918,0.008110174
29.37299999999992,0.008115749
29.472999999999914,0.00812128
29.572999999999915,0.008126767
29.672999999999917,0.008132209
29.772999999999918,0.008137608
29.872999999999912,0.008142963
29.972999999999914,0.008148274
30.072999999999915,0.008153542
30.172999999999917,0.008158765
30.27299999999991,0.008163945
30.372999999999912,0.00816908
30.472999999999914,0.008174172
30.572999999999915,0.00817922
30.67299999999991,0.008184225
30.77299999999991,0.008189186
30.872999999999912,0.008194103
30.972999999999914,0.008198976
31.072999999999908,0.008203806
31.17299999999991,0.008208592
31.27299999999991,0.008213334
31.372999999999912,0.008218033
31.472999999999907,0.008222688
31.572999999999908,0.0082273
31.67299999999991,0.008231868
31.77299999999991,0.008236392
31.872999999999905,0.008240873
31.972999999999907,0.008245311
32.07299999999991,0.008249705
32.17299999999991,0.008254056
32.272999999999904,0.008258363
32.372999999999905,0.008262627
32.47299999999991,0.008266847
32.57299999999991,0.008271024
32.673,0.008275158
32.772999999999904,0.008279248
32.872999999999905,0.008283295
32.97299999999991,0.008287299
33.073,0.008291259
33.173,0.008295176
33.272999999999904,0.00829905
33.372999999999905,0.008302881
33.473,0.008306668
33.573,0.008310413
33.673,0.008314114
33.772999999999904,0.008317772
33.873,0.008321387
33.973,0.008324959
34.073,0.008328488
34.173,0.008331973
34.273,0.008335416
34.373,0.008338816
34.473,0.008342172
34.573,0.008345486
34.672999999999895,0.008348757
34.773,0.008351985
34.873,0.00835517
34.973,0.008358312
35.072999999999894,0.008361411
35.172999999999895,0.008364467
35.273,0.00836748
35.373,0.008370451
35.47299999999989,0.008373379
35.572999999999894,0.008376264
35.672999999999895,0.008379106
35.773,0.008381905
35.87299999999989,0.008384662
35.97299999999989,0.008387376
36.072999999999894,0.008390048
36.172999999999895,0.008392676
36.27299999999989,0.008395262
36.37299999999989,0.008397806
36.47299999999989,0.008400307
36.572999999999894,0.008402765
36.67299999999989,0.008405181
36.77299999999989,0.008407554
36.87299999999989,0.008409884
36.97299999999989,0.008412172
37.07299999999989,0.008414418
37.17299999999989,0.008416621
37.27299999999989,0.008418782
37.37299999999989,0.0084209
37.472999999999885,0.008422976
37.57299999999989,0.00842501
37.67299999999989,0.008427001
37.77299999999989,0.00842895
37.87299999999989,0.008430856
37.972999999999885,0.00843272
38.07299999999989,0.008434542
38.17299999999989,0.008436322
38.27299999999988,0.008438059
38.372999999999884,0.008439754
38.472999999999885,0.008441407
38.57299999999989,0.008443018
38.67299999999989,0.008444586
38.77299999999988,0.008446113
38.872999999999884,0.008447597
38.972999999999885,0.008449039
39.07299999999988,0.008450439
39.17299999999988,0.008451797
39.27299999999988,0.008453113
39.372999999999884,0.008454387
39.472999999999885,0.008455619
39.57299999999988,0.008456809
39.67299999999988,0.008457957
39.77299999999988,0.008459062
39.87299999999988,0.008460126
39.97299999999988,0.008461149
40.07299999999988,0.008462129
40.17299999999988,0.008463067
40.27299999999988,0.008463964
40.37299999999988,0.008464818
40.47299999999988,0.008465631
40.57299999999988,0.008466402
40.672999999999874,0.008467131
40.772999999999875,0.008467819
40.87299999999988,0.008468465
40.97299999999988,0.008469069
41.07299999999988,0.008469631
41.172999999999874,0.008470152
41.272999999999875,0.008470631
41.37299999999988,0.008471068
41.47299999999987,0.008471464
41.57299999999987,0.008471818
41.672999999999874,0.008472131
41.772999999999875,0.008472402
41.87299999999988,0.008472631
41.97299999999987,0.008472819
42.07299999999987,0.008472966
42.172999999999874,0.008473071
42.27299999999987,0.008473134
42.37299999999987,0.008473156
42.47299999999987,0.008473137
42.57299999999987,0.008473076
42.672999999999874,0.008472974
42.77299999999987,0.00847283
42.87299999999987,0.008472646
42.97299999999987,0.008472419
43.072999999999865,0.008472152
43.17299999999987,0.008471843
43.27299999999987,0.008471493
43.37299999999987,0.008471102
43.47299999999987,0.00847067
43.572999999999865,0.008470196
43.67299999999987,0.008469681
43.77299999999987,0.008469125
43.87299999999986,0.008468528
43.972999999999864,0.008467889
44.072999999999865,0.00846721
44.17299999999987,0.00846649
44.27299999999987,0.008465728
44.37299999999986,0.008464925
44.472999999999864,0.008464082
44.572999999999865,0.008463197
44.67299999999986,0.008462271
44.77299999999986,0.008461305
44.87299999999986,0.008460297
44.972999999999864,0.008459249
45.072999999999865,0.008458159
45.17299999999986,0.008457029
45.27299999999986,0.008455858
45.37299999999986,0.008454646
45.47299999999986,0.008453393
45.57299999999986,0.008452099
45.67299999999986,0.008450765
45.77299999999986,0.00844939
45.87299999999986,0.008447974
45.97299999999986,0.008446517
46.07299999999986,0.00844502
46.17299999999986,0.008443482
46.272999999999854,0.008441903
46.372999999999855,0.008440283
46.47299999999986,0.008438623
46.57299999999986,0.008436923
46.67299999999986,0.008435181
46.772999999999854,0.0084334
46.872999999999855,0.008431577
46.97299999999986,0.008429714
47.07299999999985,0.008427811
47.17299999999985,0.008425867
47.272999999999854,0.008423882
47.372999999999855,0.008421858
47.47299999999986,0.008419792
47.57299999999985,0.008417687
47.67299999999985,0.00841554
47.772999999999854,0.008413354
47.87299999999985,0.008411127
47.97299999999985,0.00840886
48.07299999999985,0.008406552
48.17299999999985,0.008404205
48.272999999999854,0.008401816
48.37299999999985,0.008399388
48.47299999999985,0.008396919
48.57299999999985,0.008394411
48.672999999999845,0.008391862
48.77299999999985,0.008389272
48.87299999999985,0.008386643
48.97299999999985,0.008383974
49.07299999999985,0.008381264
49.172999999999845,0.008378514
49.27299999999985,0.008375724
49.37299999999985,0.008372895
49.47299999999984,0.008370025
49.572999999999844,0.008367115
49.672999999999845,0.008364165
49.77299999999985,0.008361175
49.87299999999985,0.008358145
49.97299999999984,0.008355075
50.072999999999844,0.008351966
50.172999999999845,0.008348816
50.27299999999984,0.008345626
50.37299999999984,0.008342397
50.47299999999984,0.008339128
50.572999999999844,0.008335819
50.672999999999845,0.00833247
50.77299999999984,0.008329081
50.87299999999984,0.008325653
50.97299999999984,0.008322184
51.07299999999984,0.008318677
51.17299999999984,0.008315129
51.27299999999984,0.008311542
51.37299999999984,0.008307915
51.47299999999984,0.008304248
51.57299999999984,0.008300542
51.67299999999984,0.008296796
51.77299999999984,0.008293011
51.872999999999834,0.008289186
51.972999999999836,0.008285321
52.07299999999984,0.008281417
52.17299999999984,0.008277473
52.27299999999984,0.00827349
52.372999999999834,0.008269468
52.472999999999836,0.008265406
52.57299999999984,0.008261304
52.67299999999983,0.008257163
52.77299999999983,0.008252983
52.872999999999834,0.008248763
52.972999999999836,0.008244504
53.07299999999984,0.008240206
53.17299999999983,0.008235869
53.27299999999983,0.008231492
53.372999999999834,0.008227075
53.47299999999983,0.00822262
53.57299999999983,0.008218125
53.67299999999983,0.008213591
53.77299999999983,0.008209018
53.872999999999834,0.008204406
53.97299999999983,0.008199755
54.07299999999983,0.008195064
54.17299999999983,0.008190334
54.272999999999826,0.008185566
54.37299999999983,0.008180758
54.47299999999983,0.008175911
54.57299999999983,0.008171025
54.67299999999983,0.0081661
54.772999999999826,0.008161136
54.87299999999983,0.008156133
54.97299999999983,0.008151091
55.07299999999982,0.00814601
55.172999999999824,0.008140891
55.272999999999826,0.008135732
55.37299999999983,0.008130534
55.47299999999983,0.008125298
55.57299999999982,0.008120023
55.672999999999824,0.008114709
55.772999999999826,0.008109356
55.87299999999982,0.008103964
55.97299999999982,0.008098534
56.07299999999982,0.008093065
56.172999999999824,0.008087557
56.272999999999826,0.00808201
56.37299999999982,0.008076425
56.47299999999982,0.008070801
56.57299999999982,0.008065139
56.67299999999982,0.008059437
56.77299999999982,0.008053698
56.87299999999982,0.008047919
56.97299999999982,0.008042102
57.07299999999982,0.008036247
57.17299999999982,0.008030353
57.27299999999982,0.00802442
57.37299999999982,0.008018449
57.472999999999814,0.00801244
57.572999999999816,0.008006392
57.67299999999982,0.008000306
57.77299999999982,0.007994181
57.87299999999982,0.007988018
57.972999999999814,0.007981816
58.072999999999816,0.007975577
58.17299999999982,0.007969298
58.27299999999981,0.007962982
58.37299999999981,0.007956627
58.472999999999814,0.007950234
58.572999999999816,0.007943803
58.67299999999982,0.007937333
58.77299999999981,0.007930826
58.87299999999981,0.00792428
58.972999999999814,0.007917696
59.07299999999981,0.007911073
59.17299999999981,0.007904413
59.27299999999981,0.007897715
59.37299999999981,0.007890978
59.472999999999814,0.007884203
59.57299999999981,0.007877391
59.67299999999981,0.00787054
59.77299999999981,0.007863651
59.872999999999806,0.007856725
59.97299999999981,0.00784976
60.07299999999981,0.007842757
60.17299999999981,0.007835717
60.27299999999981,0.007828638
60.372999999999806,0.007821522
60.47299999999981,0.007814367
60.57299999999981,0.007807175
60.673,0.007799945
60.772999999999804,0.007792678
60.872999999999806,0.007785372
60.97299999999981,0.007778029
61.07299999999981,0.007770648
61.173,0.007763229
61.272999999999804,0.007755772
61.372999999999806,0.007748278
61.473,0.007740746
61.573,0.007733176
61.673,0.007725569
61.772999999999804,0.007717924
61.872999999999806,0.007710242
61.973,0.007702522
62.073,0.007694764
62.173,0.007686969
62.273,0.007679136
62.373,0.007671266
62.473,0.007663359
62.573,0.007655414
62.673,0.007647431
62.773,0.007639411
62.873,0.007631354
62.973,0.007623259
63.072999999999794,0.007615127
63.172999999999796,0.007606958
63.273,0.007598751
63.373,0.007590507
63.473,0.007582225
63.572999999999794,0.007573907
63.672999999999796,0.007565551
63.773,0.007557158
63.87299999999979,0.007548727
63.97299999999979,0.00754026
64.073,0.007531755
64.17299999999979,0.007523214
64.273,0.007514635
64.37299999999979,0.007506019
64.47299999999979,0.007497366
64.573,0.007488675
64.67299999999979,0.007479948
64.77299999999978,0.007471184
64.87299999999979,0.007462383
64.97299999999979,0.007453544
65.073,0.007444669
65.17299999999979,0.007435757
65.27299999999978,0.007426808
65.37299999999979,0.007417822
65.47299999999979,0.007408799
65.57299999999978,0.007399739
65.67299999999979,0.007390643
65.77299999999978,0.007381509
65.87299999999979,0.007372339
65.97299999999979,0.007363132
66.07299999999978,0.007353888
66.17299999999979,0.007344608
66.27299999999978,0.00733529
66.37299999999978,0.007325936
66.47299999999979,0.007316546
66.57299999999978,0.007307118
66.67299999999979,0.007297654
66.77299999999978,0.007288154
66.87299999999978,0.007278616
66.97299999999979,0.007269042
67.07299999999978,0.007259432
67.17299999999977,0.007249785
67.27299999999978,0.007240101
67.37299999999978,0.007230381
67.47299999999979,0.007220625
67.57299999999978,0.007210832
67.67299999999977,0.007201002
67.77299999999978,0.007191137
67.87299999999978,0.007181234
67.97299999999977,0.007171295
68.07299999999978,0.00716132
68.17299999999977,0.007151309
68.27299999999978,0.007141261
68.37299999999978,0.007131177
68.47299999999977,0.007121057
68.57299999999978,0.0071109
68.67299999999977,0.007100707
68.77299999999977,0.007090478
68.87299999999978,0.007080212
68.97299999999977,0.007069911
69.07299999999978,0.007059573
69.17299999999977,0.007049199
69.27299999999977,0.007038789
69.37299999999978,0.007028343
69.47299999999977,0.00701786
69.57299999999977,0.007007342
69.67299999999977,0.006996788
69.77299999999977,0.006986197
69.87299999999978,0.006975571
69.97299999999977,0.006964908
70.07299999999978,0.00695421
70.17299999999977,0.006943475
70.27299999999977,0.006932705
70.37299999999978,0.006921898
70.47299999999977,0.006911056
70.57299999999977,0.006900178
70.67299999999977,0.006889264
70.77299999999977,0.006878314
70.87299999999976,0.006867328
70.97299999999977,0.006856307
71.07299999999977,0.00684525
71.17299999999977,0.006834157
71.27299999999977,0.006823028
71.37299999999976,0.006811864
71.47299999999977,0.006800663
71.57299999999977,0.006789427
71.67299999999977,0.006778156
71.77299999999977,0.006766849
71.87299999999976,0.006755506
71.97299999999977,0.006744127
72.07299999999977,0.006732713
72.17299999999976,0.006721264
72.27299999999977,0.006709779
72.37299999999976,0.006698258
72.47299999999976,0.006686702
72.57299999999977,0.00667511
72.67299999999976,0.006663483
72.77299999999977,0.00665182
72.87299999999976,0.006640122
72.97299999999976,0.006628389
73.07299999999977,0.00661662
73.17299999999976,0.006604816
73.27299999999977,0.006592976
73.37299999999976,0.006581101
73.47299999999976,0.006569191
73.57299999999977,0.006557246
73.67299999999976,0.006545265
73.77299999999975,0.006533249
73.87299999999976,0.006521198
73.97299999999976,0.006509111
74.07299999999975,0.006496989
74.17299999999976,0.006484833
74.27299999999975,0.006472641
74.37299999999976,0.006460414
74.47299999999976,0.006448151
74.57299999999975,0.006435854
74.67299999999976,0.006423521
74.77299999999975,0.006411154
74.87299999999976,0.006398752
74.97299999999976,0.006386314
75.07299999999975,0.006373841
75.17299999999976,0.006361334
75.27299999999975,0.006348791
75.37299999999975,0.006336214
75.47299999999976,0.006323602
75.57299999999975,0.006310954
75.67299999999975,0.006298272
75.77299999999975,0.006285556
75.87299999999975,0.006272805
75.97299999999976,0.006260021
76.07299999999975,0.006247203
76.17299999999975,0.006234352
76.27299999999975,0.006221468
76.37299999999975,0.006208551
76.47299999999976,0.006195602
76.57299999999975,0.006182622
76.67299999999975,0.00616961
76.77299999999975,0.006156567
76.87299999999975,0.006143493
76.97299999999974,0.006130389
77.07299999999975,0.006117254
77.17299999999975,0.00610409
77.27299999999974,0.006090896
77.37299999999975,0.006077673
77.47299999999974,0.006064421
77.57299999999975,0.006051141
77.67299999999975,0.006037832
77.77299999999974,0.006024496
77.87299999999975,0.006011133
77.97299999999974,0.005997742
78.07299999999975,0.005984324
78.17299999999975,0.00597088
78.27299999999974,0.00595741
78.37299999999975,0.005943914
78.47299999999974,0.005930393
78.57299999999974,0.005916846
78.67299999999975,0.005903275
78.77299999999974,0.005889679
78.87299999999973,0.005876059
78.97299999999974,0.005862416
79.07299999999974,0.005848748
79.17299999999975,0.005835058
79.27299999999974,0.005821345
79.37299999999973,0.00580761
79.47299999999974,0.005793852
79.57299999999974,0.005780073
79.67299999999975,0.005766272
79.77299999999974,0.00575245
79.87299999999973,0.005738608
79.97299999999974,0.005724745
80.07299999999974,0.005710861
80.17299999999973,0.005696959
80.27299999999974,0.005683036
80.37299999999973,0.005669095
80.47299999999973,0.005655135
80.57299999999974,0.005641156
80.67299999999973,0.005627159
80.77299999999974,0.005613145
80.87299999999973,0.005599113
80.97299999999973,0.005585064
81.07299999999974,0.005570998
81.17299999999973,0.005556916
81.27299999999974,0.005542818
81.37299999999973,0.005528704
81.47299999999973,0.005514575
81.57299999999974,0.00550043
81.67299999999973,0.005486271
81.77299999999973,0.005472097
81.87299999999973,0.00545791
81.97299999999973,0.005443708
82.07299999999972,0.005429494
82.17299999999973,0.005415266
82.27299999999973,0.005401025
82.37299999999973,0.005386772
82.47299999999973,0.005372507
82.57299999999972,0.005358231
82.67299999999973,0.005343943
82.77299999999973,0.005329643
82.87299999999973,0.005315333
82.97299999999973,0.005301013
83.07299999999972,0.005286683
83.17299999999973,0.005272343
83.27299999999973,0.005257993
83.37299999999972,0.005243635
83.47299999999973,0.005229268
83.57299999999972,0.005214892
83.67299999999972,0.005200509
83.77299999999973,0.005186117
83.87299999999972,0.005171719
83.97299999999973,0.005157313
84.07299999999972,0.005142901
84.17299999999972,0.005128482
84.27299999999973,0.005114057
84.37299999999972,0.005099626
84.47299999999973,0.005085191
84.57299999999972,0.00507075
84.67299999999972,0.005056304
84.77299999999973,0.005041854
84.87299999999972,0.0050274
84.97299999999971,0.005012943
85.07299999999972,0.004998482
85.17299999999972,0.004984018
85.27299999999971,0.004969551
85.37299999999972,0.004955082
85.47299999999971,0.004940611
85.57299999999972,0.004926138
85.67299999999972,0.004911664
85.77299999999971,0.004897189
85.87299999999972,0.004882714
85.97299999999971,0.004868237
86.07299999999972,0.004853761
86.17299999999972,0.004839286
86.27299999999971,0.004824811
86.37299999999972,0.004810337
86.47299999999971,0.004795864
86.57299999999971,0.004781393
86.67299999999972,0.004766924
86.77299999999971,0.004752457
86.873,0.004737993
86.97299999999971,0.004723532
87.07299999999971,0.004709074
87.17299999999972,0.00469462
87.27299999999971,0.004680171
87.373,0.004665725
87.47299999999971,0.004651284
87.57299999999971,0.004636848
87.67299999999972,0.004622418
87.77299999999971,0.004607993
87.873,0.004593574
87.97299999999971,0.004579162
88.07299999999971,0.004564756
88.173,0.004550357
88.27299999999971,0.004535966
88.373,0.004521582
88.473,0.004507207
88.57299999999971,0.004492839
88.673,0.004478481
88.77299999999971,0.004464131
88.873,0.004449791
88.973,0.004435461
89.07299999999971,0.00442114
89.173,0.004406831
89.27299999999971,0.004392531
89.373,0.004378243
89.473,0.004363966
89.57299999999971,0.004349701
89.673,0.004335448
89.773,0.004321208
89.873,0.00430698
89.973,0.004292765
90.073,0.004278563
90.173,0.004264376
90.273,0.004250202
90.373,0.004236043
90.473,0.004221898
90.573,0.004207769
90.673,0.004193655
90.773,0.004179556
90.873,0.004165474
90.973,0.004151408
91.073,0.004137359
91.173,0.004123327
91.273,0.004109313
91.37299999999969,0.004095316
91.473,0.004081337
91.573,0.004067377
91.67299999999969,0.004053435
91.773,0.004039513
91.87299999999969,0.00402561
91.973,0.004011726
92.073,0.003997863
92.17299999999969,0.003984021
92.273,0.003970199
92.37299999999969,0.003956398
92.473,0.003942618
92.573,0.00392886
92.67299999999969,0.003915125
92.773,0.003901412
92.87299999999969,0.003887721
92.97299999999969,0.003874054
93.073,0.00386041
93.17299999999969,0.00384679
93.27299999999968,0.003833194
93.37299999999969,0.003819623
93.47299999999969,0.003806076
93.573,0.003792555
93.67299999999969,0.003779059
93.77299999999968,0.003765588
93.87299999999969,0.003752144
93.97299999999969,0.003738726
94.073,0.003725335
94.17299999999969,0.003711971
94.27299999999968,0.003698635
94.37299999999969,0.003685327
94.47299999999969,0.003672046
94.57299999999968,0.003658794
94.67299999999969,0.003645571
94.77299999999968,0.003632377
94.87299999999968,0.003619212
94.97299999999969,0.003606078
95.07299999999968,0.003592973
95.17299999999969,0.003579899
95.27299999999968,0.003566856
95.37299999999968,0.003553844
95.47299999999969,0.003540863
95.57299999999968,0.003527914
95.67299999999969,0.003514997
95.77299999999968,0.003502113
95.87299999999968,0.003489262
95.97299999999969,0.003476444
96.07299999999968,0.003463659
96.17299999999967,0.003450908
96.27299999999968,0.003438191
96.37299999999968,0.003425509
96.47299999999967,0.003412861
96.57299999999968,0.003400249
96.67299999999967,0.003387672
96.77299999999968,0.003375132
96.87299999999968,0.003362627
96.97299999999967,0.003350159
97.07299999999968,0.003337727
97.17299999999967,0.003325333
97.27299999999968,0.003312976
97.37299999999968,0.003300657
97.47299999999967,0.003288377
97.57299999999968,0.003276135
97.67299999999967,0.003263931
97.77299999999967,0.003251767
97.87299999999968,0.003239643
97.97299999999967,0.003227558
98.07299999999967,0.003215513
98.17299999999967,0.003203509
98.27299999999967,0.003191546
98.37299999999968,0.003179624
98.47299999999967,0.003167744
98.57299999999967,0.003155905
98.67299999999967,0.003144109
98.77299999999967,0.003132355
98.87299999999968,0.003120644
98.97299999999967,0.003108976
99.07299999999967,0.003097352
99.17299999999967,0.003085772
99.27299999999967,0.003074236
99.37299999999966,0.003062744
99.47299999999967,0.003051297
99.57299999999967,0.003039896
99.67299999999966,0.00302854
99.77299999999967,0.00301723
99.87299999999966,0.003005966
99.97299999999967,0.002994749
100.07299999999967,0.002983578
100.17299999999966,0.002972455
100.27299999999967,0.00296138
100.37299999999966,0.002950352
100.47299999999967,0.002939372
100.57299999999967,0.002928441
100.67299999999966,0.002917559
100.77299999999967,0.002906727
100.87299999999966,0.002895943
100.97299999999966,0.00288521
101.07299999999967,0.002874527
101.17299999999966,0.002863895
101.27299999999966,0.002853313
101.37299999999966,0.002842783
101.47299999999966,0.002832304
101.57299999999967,0.002821877
101.67299999999966,0.002811503
101.77299999999966,0.002801181
101.87299999999966,0.002790911
101.97299999999966,0.002780696
102.07299999999967,0.002770533
102.17299999999966,0.002760425
102.27299999999966,0.002750371
102.37299999999966,0.002740371
102.47299999999966,0.002730427
102.57299999999965,0.002720538
102.67299999999966,0.002710704
102.77299999999966,0.002700926
102.87299999999965,0.002691205
102.97299999999966,0.00268154
103.07299999999965,0.002671932
103.17299999999966,0.002662381
103.27299999999966,0.002652888
103.37299999999965,0.002643453
103.47299999999966,0.002634076
103.57299999999965,0.002624758
103.67299999999966,0.002615498
103.77299999999966,0.002606297
103.87299999999965,0.002597154
103.97299999999966,0.002588068
104.07299999999965,0.00257904
104.17299999999965,0.002570069
104.27299999999966,0.002561155
104.37299999999965,0.002552298
104.47299999999964,0.002543497
104.57299999999965,0.002534752
104.67299999999965,0.002526063
104.77299999999966,0.00251743
